smiles,jnk3_score
C=C(C)[C@H](CSc1ccccc1C)[NH2+]C,0.0
Cc1ccc(C(=O)N2CCC([NH+]3CCC[C@H]3C(N)=O)CC2)cc1,0.0
O=C(NCc1csc(-c2ccccc2)n1)c1ccc(Cl)o1,0.0
CCOC(=O)C(C=N)C(=O)OCC,0.0
Cc1cc(Br)cc(C)c1NC(=O)C(=O)N[C@H]1C[C@H]1C,0.0
O=C(NCc1cc[nH+]c(N2CCCCC2)c1)c1c(O)cccc1O,0.0
O=C(Nc1nccs1)c1nnn[n-]1,0.0
Cc1ccc(SCc2ccc(Cl)s2)c(N)c1,0.0
C=CCn1c(SCc2cc(=O)oc3cc(CC)c(Cl)cc23)nnc1C1CC1,0.0
COCCCOC1CN(C(=O)N[C@H](C)c2ccc(Cl)cc2)C1,0.0
C[C@@H](NC[C@@H](O)C(F)(F)F)c1ccccc1,0.0
O=C([O-])c1sccc1S(=O)(=O)NC[C@H](O)c1ccccc1,0.0
CCOc1cccc(CNc2c(C(=O)OC)c(=O)[nH]c3ccc(Cl)cc23)c1,0.0
COc1ccc2cc3cc(C(=O)N[C@H]4CCCc5ccccc54)sc3nc2c1,0.0
O=C(Cn1cnc2scc(-c3cccs3)c2c1=O)Oc1ccccc1,0.0
CCOc1ccc(-c2nc(C)c(C(=O)Nc3nncs3)s2)cc1,0.0
CCNS(=O)(=O)c1ccc(C(=O)NNC(=O)c2ccc(C(C)(C)C)cc2)cc1,0.0
CSCC[C@@H](O)[C@H]1CCOC2(CCSCC2)C1,0.0
O=C(NCc1ccccc1)c1cnn2c1N[C@H](c1ccco1)C[C@@H]2C(F)(F)F,0.0
CC(C)c1ccc(Cc2nnc(NC(=O)C3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)o2)cc1,0.0
Cc1nnc(CN(C)Cc2cc(Cl)ccc2F)n1C,0.0
C[C@@H](CCCO)Nc1ccc(Cl)cc1C(=O)[O-],0.0
CC(C)(C)OC(=O)N[C@@H]1CC[C@@H]([NH2+]C[C@@H]2CCCCO2)C1,0.0
CN(CC(F)F)C(=O)CCc1ccc(F)cc1F,0.0
O=C(C[NH+]1CCNCC1)C1CC1,0.0
CNS(=O)(=O)c1cc(C(=O)N[C@@H](C)c2ccc(C#N)cc2)c(C)o1,0.0
O=C(Cn1cc2c(n1)CCCC2)Nc1ccc(F)cc1,0.0
CCc1ccccc1NC(=O)C(=O)NC[C@@]1(O)CCc2ccccc2C1,0.0
Cc1c(Br)c(C(=O)[O-])nn1-c1ccccc1,0.0
CCNC(=O)CNCc1c[nH+]cn1C1CC1,0.0
COc1cccc(C(=O)NNC(=O)C2CCCCC2)c1O,0.0
CC1CCN(C(=O)CC#N)CC1,0.0
CC(C)C[C@H](C)[NH2+]Cc1nnc(-c2ccccc2Br)o1,0.0
c1cncc(CNCCC[NH+]2CC3(CC3)C2)c1,0.0
CC[S@](=O)[C@H]1CCCC[C@@H]1NC(=O)CCCS(C)(=O)=O,0.0
CN(C)S(=O)(=O)N1CCN(C(=O)CCCc2ccccc2)CC1,0.0
CC1=C[C@@H](CO)[C@H](C(C)C)C[C@H]1CC(=O)N(C)CCC#N,0.0
C[NH+]1CCN(CCCNC(=O)[C@H]2CC(=O)N(c3cccc4ccccc34)C2)CC1,0.0
CCc1onc(C)c1NC(=O)N1CC=C(c2ccccc2Cl)CC1,0.0
Cc1cccc(OC[C@@H](C)NC(=O)N(C)CCc2ccccn2)c1,0.0
CSc1ccc2nc(NC(=O)CSc3ccc(Cl)cc3)sc2c1,0.0
CCOc1ccc(C(=O)NCc2ccc(-c3nn4c(C)nnc4s3)cc2)cc1Br,0.0
Cc1ccccc1-c1nnc(S[C@H](C(=O)N(C)C)c2ccccc2)n1C,0.0
CCOC(=O)C[C@@H]([NH3+])c1ccc2c(c1)OCO2,0.0
C=C(C)C#C[C@@H](OCC)[C@H](C(C)=O)C(=O)OCC,0.0
CN(Cc1nc2ccccc2s1)C(=O)CSc1ncnc2sccc12,0.0
Cc1nc(CCC[NH+]2CCC[C@@H]2c2ccc(F)cc2)n[nH]1,0.0
CC[C@@H](CSC)[NH+](C)CC(=O)N1CCCc2cc(OC)ccc21,0.0
NC(=O)Nc1ccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)cc1,0.0
Cc1ccccc1[C@@H]1C[C@@H]1C(=O)NCCCC[NH+]1CCC[C@H](C)C1,0.0
N#C[C@@H](c1ccccc1)c1cnn(-c2ccccc2)c(=O)c1Cl,0.0
COc1ccc(S(=O)(=O)NC2CCN(C(=O)COc3ccccc3)CC2)cc1,0.0
CCn1cc(C(=O)N(C)Cc2ccc(OC(F)F)cc2)cn1,0.0
C[C@H](Oc1ccccc1C#N)C(=O)OC[C@H]1CCCCO1,0.0
CS(=O)(=O)NCCNC(=O)c1ccccc1I,0.0
CC1CCN(C(=O)[C@@H](C)N2CC[NH+](Cc3ccon3)CC2)CC1,0.0
COc1ccc(NC(=O)C(=O)NCc2ccccc2OC)cc1Cl,0.0
CC(C)(C)OC(=O)N1CCCN1C(=O)CCCn1ccnn1,0.0
CC(=O)c1ccc(-n2c(N)c(C(=O)OC3CCCCC3)c3nc4ccccc4nc32)cc1,0.0
CC(=O)[C@H](C)Cn1cnc2c(C)cccc2c1=O,0.0
CS[C@H]1CC[C@H](NC(=O)CCCC(=O)c2ccc(Cl)cc2)C1,0.0
CCOc1ccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3CC)cc1,0.0
Cc1ccc(OCC(=O)Nc2ccc(S(=O)(=O)/N=C3\CCCCCN3)cc2)cc1,0.0
C[NH2+]C1CCC(N(C)C(=O)c2ccccc2O)CC1,0.0
Cc1ccc(C[NH+]2CCNC(=O)[C@@H]2CC(=O)NCc2nnn[n-]2)cc1,0.0
O=C(C[S@](=O)Cc1cn2ccccc2n1)NCCc1ccc(F)cc1,0.0
NC(=O)CNC(=O)c1ccc(NC(=O)Nc2ccccc2)s1,0.0
O=C(c1cccnc1Cl)N1CCC(CN2CCOCC2)CC1,0.0
CCc1nc(CS(=O)(=O)CC(=O)Nc2ccc(C(C)C)cc2)no1,0.0
CC[C@H](C)C[S@](=O)Cc1nnnn1C1CC1,0.0
Cc1ccc(CS(=O)(=O)N(C)[C@H]2CCCC[C@@H]2O)cc1,0.0
Cc1csc2nc(CSCc3ccccc3Cl)cc(=O)n12,0.0
CC(C)C[C@@H](C[C@@H]1CCCCO1)C(=O)[O-],0.0
CC(=O)N[C@H]1CCCN(C(=O)Nc2cc(Cl)ccc2C)C1,0.0
CS(=O)(=O)c1ccc(C(=O)Nc2c(Cl)cc(NC(=O)c3ccco3)cc2Cl)cc1,0.0
CCNc1nc(C)cc(N2CCN(C(=O)c3ccc(OCC)cc3)CC2)n1,0.0
Cc1noc(C[NH2+][C@@H]2C[C@@H]3CC[C@@]2(C)C3(C)C)n1,0.0
CC(=O)c1ccnc(N2C[C@@H](C)C[C@H](C)C2)c1,0.0
Cc1cc(CCC(N)=O)cc([C@H]2CCC[NH+]2Cc2cccnc2)n1,0.0
C[C@H](NC(=O)NCc1cc(F)ccc1Br)c1nncn1C,0.0
COc1ccc(NC(=O)CCc2csc(NC(=O)c3ccco3)n2)cc1,0.0
COc1ccc(C[C@@H](Cl)C2C(C)(C)C2(C)C)cc1OC,0.0
CCCN(CC1CC1)C(=O)N[C@H]1CCCc2c1cnn2C,0.0
CCC(=O)[C@H](C)Sc1nnc(C[NH+]2CCCCC2)n1-c1ccccc1,0.0
Cc1noc(C)c1Cc1nc(C2CC2)no1,0.0
CCN(CC)c1ccc(/C=C2/C(=O)N(C)C(=S)N2C)cc1,0.0
CC(=O)N1CCCSc2ccc(S(=O)(=O)NCCCc3ccco3)cc21,0.0
Cc1cccc(C(=O)c2ccccc2)n1,0.0
CCOc1ccc(CNc2ccc3c(c2)ncn3-c2ccc(OC)cc2)cc1,0.0
Cc1csc(CNC(=O)N[C@H]2CC[NH+]3CCCC[C@H]23)n1,0.0
c1ccc([C@H]([NH2+]C[C@H](c2cccs2)N2CCOCC2)C2CC2)cc1,0.0
Cc1ccc(CN2CCN(C(=O)C(=O)N3CCCC3)CC2)s1,0.0
O=C([O-])[C@H](Cc1cccc(O)c1)Cc1cccc(F)c1,0.0
O=C(NC[C@H]1COc2ccccc2C1)[C@H]1COc2ccccc2O1,0.0
CC(C)C[C@H](C)[NH2+][C@H](C)c1cccc(-n2cnnn2)c1,0.0
CCCNC(=O)CCC(=O)NCC1(C)Cc2ccccc2C1,0.0
CC[C@@](C)([C@H](O)Cc1nn(C)c2ccccc12)[NH+](C)C,0.0
CC1(C)O[C@H]2CS(=O)(=O)C[C@@H]2O1,0.0
Cc1ccc(OC(F)F)c(CN2CCN(c3nc(C)ns3)CC2)c1,0.0
CC(=O)Nc1nc2cc(NC(=O)CCC(=O)N3CCCCCC3)ccc2s1,0.0
COc1ccc([C@@H]2CC(=O)Nc3c2cnn3-c2cccc(Cl)c2)cc1O,0.0
Cc1cc(C[NH+](C)C)c(O)c(C(C)(C)C)n1,0.0
CC[C@@H](NC(=O)[C@@H](C)NC(=O)CC1CCCCC1)c1c(C)nn(C)c1C,0.0
COc1cc(C)nc(N2CCC([NH2+]CCOc3ccccc3)CC2)n1,0.0
COc1ccc(OCc2ccc(Br)s2)c(CO)c1,0.0
Cc1cccc(N2C(=O)/C(=C/C=C/c3ccco3)SC2=S)c1,0.0
O=C(CSc1ncnc2sccc12)NC(=O)[C@H]1COc2ccccc2O1,0.0
C=CCN(CCSc1ccccc1)C(=O)c1ccncc1Cl,0.0
CC1(C)CN(CC(=O)N2CCCCCCC2)CCO1,0.0
CC[C@@H]([NH3+])[C@H](SCC[NH+](C)C)c1ccccc1C,0.0
c1ccc(C[NH+]2C[C@@H]3Cc4ccccc4CN3C2)cc1,0.0
C[NH+](CC(=O)N1CCC[C@@H]1c1cccs1)C1CCS(=O)CC1,0.0
Cn1c(C(=O)N2c3ccccc3C[C@H]2C(N)=O)cc(Cl)c1Cl,0.0
CC[NH2+][C@H]([C@@H]1CCOC2(CCCCC2)C1)[C@]1(C)CCCO1,0.0
O=C(NCc1cccnc1OC1CCCC1)c1sccc1C1CC1,0.0
COc1cc(Br)cc2[nH]nc(Br)c12,0.0
CC[C@H]1CCC(=O)[C@H]([C@@H]2CCC[C@H](S(C)(=O)=O)C2)C1,0.0
Cc1occc1C(=O)NC[C@@H](O)c1ccc(F)cc1,0.0
CCN(C(=O)C(=O)NCCC[NH+]1CCc2ccccc2C1)c1ccc(F)c(F)c1,0.0
CCOC(=O)CN1C(=O)C(=O)c2ccccc21,0.0
Cc1cc(C)n(-c2cncc(S[C@@H](C)[C@H](C)O)n2)n1,0.0
CCc1nnc(C2(c3cccc(Br)c3)CCOCC2)o1,0.0
Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)c1ccccc1C,0.0
Cc1ccc(-c2nc3n(CC(=O)N4CCCC[C@@H]4C)c(C)c(Cc4ccccc4)c(=O)n3n2)cc1,0.0
O=S(=O)(NCc1nnnn1-c1ccc(F)c(F)c1)c1cccc(C(F)(F)F)c1,0.0
CCCCNC(=O)NCc1ccc(OC)nc1,0.0
COc1cccc(C(=O)OC[C@@H]2CCCN(C(=O)c3ccc(C)o3)C2)n1,0.0
COC(=O)c1c(C)[nH]c(C(=O)[C@H](C)OC(=O)c2c(C)noc2C)c1C,0.0
O=C1NCC(=O)N(Cc2cccc(O)c2)[C@@H]1C1CC1,0.0
CCN(C[C@H]1COc2ccccc2O1)C(=O)Nc1ccc(OC)c(F)c1,0.0
O=C(NCc1ccco1)C1CCN(c2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1,0.0
CCc1n[n-]c([S@](=O)CC(=O)Nc2ccc(OC(F)F)cc2)n1,0.0
COCCC(=O)N1CCC([NH2+][C@@H](C)c2nc3c(s2)CCCC3)CC1,0.0
Cc1cc(F)ccc1S(=O)(=O)NCc1cn2cc(Br)ccc2n1,0.0
CC(=O)C1=CC(C(=O)N2CCO[C@@H](c3ccccc3)C2)=NC1,0.0
CC(C)(C)c1ccc(OC[C@H](O)CN2CC[NH+](C3CCCC3)CC2)cc1,0.0
CCS[C@H]1CCCCN(C(=O)c2ccc3c(c2)NC(=O)CN3CC)C1,0.0
Cn1ncnc1CNC(=O)N[C@@H]1C[C@H]1c1cccc(Cl)c1Cl,0.0
C[NH+](Cc1coc2ccccc12)CC1(O)CCCC1,0.0
Cc1cccc(N2CCC(NC(=O)c3ncccc3C(F)(F)F)CC2)[nH+]1,0.0
O=C(NCCc1ccc2c(c1)OCO2)NC[C@H]1CCCO1,0.0
C[C@H](CCC1CCCC1)NC(=O)NCC(C)(C)C(N)=O,0.0
O=C([O-])c1ccc(S(=O)(=O)NC[C@H]2CCS(=O)(=O)C2)cc1,0.0
CC1(C)CN(CCC(=O)Nc2ccccc2F)CC[S@]1=O,0.0
Cc1cc(C(=O)N2CCC[C@@H]3CCCC[C@H]32)no1,0.0
CC(=O)Nc1ccc(-c2csc(NC(C)(C)C)n2)cc1,0.0
C=CCOC(=O)C1=C(C)N=C2S[C@H](C)C(=O)N2[C@H]1c1ccc(F)cc1,0.0
C#CCC[C@@H]([NH3+])CCC(F)(F)F,0.0
COc1ccccc1NC(=O)[C@@H]1CCCN(S(=O)(=O)c2ccccc2)C1,0.0
CCc1nn(C)cc1C[NH2+]CC(=O)NCC(F)(F)F,0.0
COCCOC(=O)C1=C(C)Nc2nc3ccccc3n2[C@@H]1c1ccncc1,0.0
CSCCc1ccc(N)cc1,0.0
Cc1ccc(C)c(NS(=O)(=O)c2cc3c(cc2Br)OCCO3)c1,0.0
CCOc1ccccc1/C=C/C(=O)N1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,0.0
CC[C@@H](C(=O)N(C)c1ccc(C[NH3+])cc1)c1ccccc1,0.0
CCCN(CCC)C(=O)COc1ccc2nc3n(c(=O)c2c1)CCC3,0.0
CCCCCCOc1ccc(Cl)cc1N,0.0
C[C@H]1OCC[C@@H]1C(=O)N1CC(=O)Nc2ccccc2C1,0.0
O=C(CC1CCCC1)N1CCN(C2=[NH+]N=C(c3ccccc3)CS2)CC1,0.0
COc1ccc([C@@H]2CC(O)=Nc3n[nH]cc32)cc1OC(C)C,0.0
C=CCCCN(C)C(=O)NC1CC[NH+](CCC)CC1,0.0
CCOCCS(=O)(=O)Cc1cc(=O)n2c(C)cccc2n1,0.0
COC(=O)Cn1c([C@@H](C)Cl)nc2c(C)nn(C)c21,0.0
Cc1c(C)c2ccc(OCC(=O)Nc3ccc(N4CCC(C)CC4)cc3)cc2oc1=O,0.0
CC[NH+]1CCC[C@H]1CNC(=O)c1nnn(-c2ccc(OC(C)C)cc2)c1C,0.0
C[C@H]1COc2ccccc2N1CC(=O)N(C)CC(=O)NC(C)(C)C,0.0
COc1ccc(NC(=O)NC[C@@H]2CCCO2)cc1OC(F)F,0.0
CC[C@@H](C)[C@H](NC(=O)c1ccccc1)/C([O-])=N/S(=O)(=O)C1CCCC1,0.0
CCN1C(=O)C(=O)N(CC(=O)N2C[C@H](C(N)=O)Oc3ccccc32)C1=O,0.0
CCOc1ccccc1/C=C/C(=O)O[C@@H]1CC[C@@H](S(C)(=O)=O)C1,0.0
O=S(=O)(NCc1ccc(N2CCCCC2)cc1)c1ccc(Cl)cc1,0.0
C[C@H]1C(=O)N(Cc2ccccc2F)C(=O)N1c1ccc(F)cc1,0.0
COc1ccc(N(C)S(=O)(=O)C2Cc3ccccc3C2)cc1OC,0.0
COc1cccc(CNC(=O)c2cccc(C)c2C)c1O,0.0
CCOC(=O)c1sc(NC(=O)N[C@H]2CCCC[C@H]2CO)cc1C,0.0
Cc1sc(=O)n([C@H](C)[C@@H](C)O)c1C,0.0
O=C(N[C@H]1C[C@H]1C1CCCCC1)N1CCC(OC[C@@H]2CCCCO2)CC1,0.0
CC[C@H](C)NC(=O)c1ccc(NC(=O)[C@@H]2Cc3cc(Cl)ccc3O2)cc1,0.0
O=C(/C=C/c1ccco1)N1CCC(CNS(=O)(=O)c2ccc(Cl)s2)CC1,0.0
CCOc1ccccc1C(=O)NC[C@H]1COc2ccccc2O1,0.0
C=CCC[C@@H](C)[NH+]1CCN(c2ccccn2)CC1,0.0
CCN(CC)C(=O)CN(C)C(=O)c1cc(C(C)C)no1,0.0
CS(=O)(=O)N1CCc2cc(NC(=O)Nc3ccc(Cl)cc3F)ccc21,0.0
CCC[C@H](NC(=O)c1cc(N2CCCC2=O)ccc1F)C(=O)OC,0.0
C[C@@]1(O)CC(=O)[C@@H](C(=O)Nc2ccccc2)[C@H](c2ccccc2)[C@@H]1C(=O)Nc1ccccc1,0.0
C[C@H](C(=O)c1ccc(F)c(F)c1)N1CCO[C@H](C#N)C1,0.0
CC[C@@H](Cl)CCc1cc(C)cc(F)c1,0.0
O=C(CCn1cccn1)N1CCN(c2ncccn2)CC1,0.0
CNS(=O)(=O)c1cc(C(=O)NC[C@@H](C)Cn2cccn2)c(C)o1,0.0
CN1OC[C@@H](S(=O)(=O)N(C)Cc2ccco2)[C@H]1c1cccc(C(F)(F)F)c1,0.0
O=S(=O)([N-]c1ccc2c(c1)CCC2)c1cc(Cl)ccc1Cl,0.0
COc1cc(C)ccc1NC(=O)C(=O)N1CCO[C@H](c2ccccc2C)C1,0.0
O=C(Nc1c(C(=O)N(Cc2ccco2)C[C@@H]2CCCO2)oc2ccccc12)c1ccccc1F,0.0
COc1ccc(COC(=O)c2cc(C#N)cs2)cc1,0.0
Cc1nc(CSCc2c(F)cccc2Br)no1,0.0
Cc1ccc(C)c(OC[C@H](O)Cn2cnc3c(Cl)cc(Cl)cc3c2=O)c1,0.0
COc1nc(OC)nc(S(=O)(=O)[C@H](C)CCCl)n1,0.0
CC(C)[C@H](C)[NH2+][C@H](C)[C@@H](C)O,0.0
O=C(c1cc2ccoc2s1)N1CCOCC1,0.0
C1CCC([NH2+]CC[NH2+]C2CCCCC2)CC1,0.0
COc1ccc([C@H]2C[C@@H](C)[NH+](Cc3ccccc3OCC(=O)N(C)C)C2)cc1,0.0
CCC[C@@H]1C[C@@H]1NC(=O)c1cc(S(N)(=O)=O)c(C)o1,0.0
CN(CC[NH+]1CCCC1)CC(=O)NCc1ccc2c(c1)OCO2,0.0
COC(=O)c1ccc([C@H]2C(C(=O)c3cc4ccccc4o3)=C([O-])C(=O)N2c2nc(C)cs2)cc1,0.0
CC(C)[NH2+]Cc1cc(Cl)ccc1OC[C@H]1CN(C)CCO1,0.0
CCOCC(=O)NNC(=O)c1cccc(C)n1,0.0
O=C(O[C@H]1CCOC1=O)c1cccc(S(=O)(=O)NCc2ccco2)c1,0.0
COC[C@@H](C)Nc1nc2cc(C)nn2c2ccccc12,0.0
CC1(C)C([NH2+]Cc2ccc(Br)cc2F)C1(C)C,0.0
Cc1ccc(C/[NH+]=C(\N)[S-])cc1,0.0
C[C@H](SCC(=O)NN1Cc2ccccc2C1)c1nc2ccccc2[nH]1,0.0
CC[C@H]1C(=O)NCCN1C(=O)c1csc(-c2ccc(Cl)cc2)n1,0.0
Cc1cc(NC(=O)CCN2CCN(C(=O)[C@H]3COc4ccccc4O3)CC2)no1,0.0
Cc1ccc(NC(=O)C[NH2+]CCNc2[nH+]cccc2C)c(C)c1,0.0
CC1(C(=O)NC[C@@H](O)CO)CCCC1,0.0
O=C(Nc1ccccc1C(F)(F)F)N1CCC[C@H](COCc2ccccc2)C1,0.0
Cc1cc(C)c2nc(N(CC[NH+]3CCOCC3)C(=O)[C@@H]3COc4ccccc4O3)sc2c1,0.0
CCCOc1c(Cl)cc(C(=O)N2CCC(C(=O)N(C)C)CC2)cc1OC,0.0
Cn1c(=O)n(CCC(=O)N[C@H]2CCCCNC2=O)c2ccccc21,0.0
O=C(c1ccco1)N1CCc2ccc(NS(=O)(=O)/C=C/c3ccccc3)cc21,0.0
C[C@H]1C[C@H]([NH2+]Cc2ccn(-c3ccccc3)n2)CN1c1ccccc1,0.0
Cc1cccc([C@@H]2CCCCN2C(=O)NCCCS(C)(=O)=O)c1C,0.0
CC1(C)S[C@H](c2ccccc2)N2C(=O)OC[C@H]21,0.0
O[C@H](c1cncc(F)c1)c1cc(F)cc(Br)c1,0.0
CC[NH+]1CC[C@H](CNC(=O)Nc2cc(C)nn2C)C1,0.0
CCCNC(=O)c1cc(=O)n(CC(=O)Nc2ccc(C)c(C)c2)c2ccccc12,0.0
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@H]2C(=O)C[C@@]2(C)[C@H]3C[C@@H]3O[C@@]32C(C)=O)C1,0.0
CC(C)(C=O)S(C)(=O)=O,0.0
Cc1nc2cc(C(=O)O[C@H](C)C(=O)Nc3ccc4c(c3)OCCO4)ccc2n1-c1ccccc1,0.0
Cc1cncc(C(=O)N2CCC[C@H]2[C@@H]2CCC[C@@H]2O)c1,0.0
CCc1nc(Cl)c(C)c(NCc2cccc(S(N)(=O)=O)c2)n1,0.0
Cc1noc(C)c1COc1cccc(C(=O)NC[C@H]2COc3ccccc3C2)c1,0.0
Cc1ccc(C(=O)NCCCN2CC[NH2+]CC2)n1C,0.0
COc1ccc(SCCC(=O)Nc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,0.0
CC[NH+](Cc1ccc(F)c(F)c1)Cc1nc(C2CC2)no1,0.0
CC[NH+](CC(C)(C)O)[C@@H](C)C(=O)N(C)C,0.0
CCOc1ccc(NC(=O)c2nn(C)c3c2CSc2ccc(C)cc2-3)cc1,0.0
COCCCn1c(CCCl)nc2c(C)nn(C)c21,0.0
CCSCCOC(=O)C1=C(C)N=C2CCCC(=O)[C@@H]2[C@@H]1c1ccc(O)cc1,0.0
CC(C)(C)C(=O)NNC(=O)C(O)(c1ccccc1)c1ccccc1,0.0
CC[C@H](CC[NH3+])N1CCN(C(=O)C[C@@H]2CCCCO2)CC1,0.0
COCC(=O)Nc1cccc(-c2ccc3c(c2)OCO3)c1,0.0
CC(=O)c1ccc(S(=O)(=O)Nc2cc3c4c(c2)CC(=O)N4CCC3)cc1,0.0
C[C@@](O)(CNC(=O)c1cccc[n+]1[O-])c1ccc(F)cc1,0.0
CCN(C)C(=O)CNc1c(C)cc(Br)cc1C,0.0
O=C(NC1CCCCC1)[C@H](c1ccncc1)N(Cc1ccccc1Cl)C(=O)c1ccco1,0.0
Cc1c(CNC(=O)CNC(=O)c2cccc(F)c2)cnn1C,0.0
COc1ccc(O)c(C(=O)N2CCO[C@@H](C(N)=S)C2)c1,0.0
O=c1[nH]c(=O)n(CCc2ccccc2)c2nccc(-c3ccco3)c12,0.0
c1cc2c3c(cccc3c1)-c1nccnc1-2,0.0
Cc1cc(C)c(NC(=O)Cn2c(C)nc3onc(C)c3c2=O)c(C)c1,0.0
CCOC(=O)c1nnsc1NC(=O)c1ccc(C)cc1C,0.0
O=C(Cn1[nH]c(=O)c2ccccc2c1=O)Nc1cc(S(=O)(=O)N2CCCC2)ccc1O,0.0
CN1c2ccccc2S[C@H]2C=CC(C(=O)[O-])=C[C@@H]21,0.0
CC(C)COc1ccccc1NC(=O)COc1ccccc1,0.0
Cc1ccccc1NC(=O)c1cn(C)nn1,0.0
COc1ccc(/C=C/C(=O)NC(=S)Nc2cccc(C)c2C)cc1OC,0.0
CCc1cc(OC[C@@H]2CN(CC)CCO2)c(C(=O)[O-])s1,0.0
CC(C)CN1C(=O)CC(=O)N[C@@H]1SCC(=O)Nc1ccccc1C(C)C,0.0
COC(=O)C[C@H](NC(=O)c1ccc(N(C)C)cc1)c1ccc(C)cc1,0.0
O=C1C(=O)N(Cc2ccc(Br)s2)C(=O)N1Cc1ccccc1,0.0
COc1cccc2cc(C(=O)OC[C@H]3CO3)oc12,0.0
CC(C)c1ccccc1NC(=O)Cn1cnc2c(cnn2C)c1=O,0.0
CC(C)Oc1ccccc1C(C)C,0.0
CCCCC[C@H](C)NC(=O)c1ccncc1Cl,0.0
COCCOCC(=O)N[C@H]1CCOc2c(Cl)cccc21,0.0
CC(=O)N(C)c1ccc(NC(=O)NCCn2cccc2)cc1,0.0
CCC(C)(C)c1ccc(OC(=O)C[C@@H]2CCS(=O)(=O)C2)cc1,0.0
CCCCCNC(=O)CN1C[C@H](C)Oc2ccc(OC)cc21,0.0
CCC(CC)c1nnc(NC(=O)c2ccc(CS(C)(=O)=O)cc2)s1,0.0
COc1cccc(-c2ccc(=O)n(CC(=O)N[C@@H](C(=O)[O-])C(C)C)n2)c1,0.0
CC[C@H](C)C(=O)NCC(=O)N1CCN(c2ccccc2Cl)CC1,0.0
C[C@@H]1CC[C@](C[NH3+])([C@H](O)c2cccc3ccccc23)C1,0.0
O=C([O-])c1cccc2c1ccn2Cc1cscn1,0.0
Cc1cccc(N2CCN(C(=O)CCc3cnn(C)c3)CC2)c1,0.0
C/C(=C/C(=O)NCc1cccc(NC(=O)[C@@H]2CCCO2)c1)c1ccccc1,0.0
C[C@@H]1CCC[NH+](CCNCc2ccccc2N2C[C@@H](C)O[C@@H](C)C2)C1,0.0
CC(C)[C@H](C)N1C[C@H]2CCCC[NH+]2C[C@@H]1C,0.0
C[C@@H](Cc1ccco1)NS(=O)(=O)c1ccc(CO)cc1F,0.0
COc1cccc(CCNC(=O)c2cc3c(OC)cccc3n2C)c1,0.0
CC(C)(C)OC(=O)c1cccc(C(=O)N2CCO[C@@H](c3nccs3)C2)c1,0.0
COc1ccc(Cl)cc1CNC(=O)N[C@H]1CCC[C@@H]1CO,0.0
CN(CC1CC1)C(=O)CSCc1cccc(Br)c1,0.0
CCNC(=O)[C@@H]1CC(=O)N(c2ccccc2)C1,0.0
CCCN1C(=O)/C(=N/NC(=O)COc2cccc(C)c2C)c2ccccc21,0.0
[NH3+]C[C@@H]1CCO[C@H]1C1CCOCC1,0.0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N(Cc3ccc(F)cc3)C3CC3)CC2)cc1C,0.0
C[C@@H]1[C@@H](C)CCC[C@H]1NC(=O)CSc1nnc([C@@H]2COc3ccccc3O2)n1C,0.0
Cc1cc(N2CCCCC2)nc(N2CCN(S(=O)(=O)c3ccc4cccc5c4c3CC5)CC2)n1,0.0
CCn1ccc(C(=O)NCCC[NH3+])n1,0.0
CCOc1ccc2c(c1)CN(C(=O)NCc1ccc([S@@](C)=O)cc1)CC2,0.0
CN(C1CCCC1)[C@@H](C[NH3+])c1cccnc1,0.0
CS(=O)(=O)c1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCCO4)CC2)cc1,0.0
COC(=O)CC[NH+]1CCCC1,0.0
Cc1cc(=O)[nH]cc1C(=O)N[C@@H](C)c1nc2ccccc2[nH]1,0.0
O=C([C@H]1CCCN(c2ncccn2)C1)N1CCN(Cc2ccccc2)CC1,0.0
C[C@H]1CN(C(=O)CCC(=O)NCCN2CCOCC2)c2ccccc2S1,0.0
CC1CCN(C(=O)CSc2nnc(-c3ccc(Cl)cc3)n2Cc2ccco2)CC1,0.0
CC(=O)N1CCC([NH2+][C@H](c2ccccc2)[C@@H]2CCCc3ccccc32)CC1,0.0
C/[NH+]=C(\N[C@@H]1CCN(c2ccccc2)C1)N[C@@H]1C[C@H]1C,0.0
COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C1CCN(C(=O)c2ccc(F)cc2)CC1,0.0
CN(C(=CC=O)N(C)c1ccccc1)c1ccccc1,0.0
Cc1ccc(/N=C2/S[C@@H](CC(=O)Nc3ccc(C(=O)[O-])cc3)C(=O)N2C)cc1,0.0
CSc1cccc(NC(=O)[C@H](C)Sc2nncn2C(C)C)c1,0.0
COc1ccc(N2C[C@@H](c3nnc(NC(=O)c4c(OC)cccc4OC)s3)CC2=O)cc1,0.0
